latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-20.13765,45.11533,367,0.6,0.71,2023-10-01,1130,N20,VIIRS,h,2.0NRT,298.83,11.32,D
-20.21886,45.17414,341.87,0.6,0.71,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.49,6.58,D
-20.35233,44.8342,335.29,0.57,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.61,5.19,D
-20.35111,44.83949,343.16,0.57,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.12,5.19,D
-20.34014,44.97432,337.42,0.58,0.7,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.13,12.77,D
-20.33879,44.98015,350.62,0.58,0.7,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.52,13.39,D
-20.35299,44.8381,350.85,0.57,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.02,9.09,D
-20.3399,44.97814,367,0.58,0.7,2023-10-01,1130,N20,VIIRS,h,2.0NRT,297.54,17.59,D
-20.31518,45.31266,346.32,0.61,0.71,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.16,10.62,D
-20.45503,44.74417,338.26,0.56,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,295.69,5.91,D
-20.45376,44.77826,338.4,0.56,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,295.12,2.87,D
-20.48454,44.94061,367,0.58,0.69,2023-10-01,1130,N20,VIIRS,h,2.0NRT,296.38,15.53,D
-20.49074,44.94277,367,0.58,0.69,2023-10-01,1130,N20,VIIRS,h,2.0NRT,292.31,15.53,D
-20.58574,44.85046,367,0.57,0.69,2023-10-01,1130,N20,VIIRS,h,2.0NRT,299.46,34.23,D
-20.5819,44.8469,351.23,0.57,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.29,14.56,D
-20.588,44.84929,356.42,0.57,0.69,2023-10-01,1130,N20,VIIRS,l,2.0NRT,294.15,20.92,D
-20.50169,45.32653,336.9,0.61,0.71,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.05,7.18,D
-20.67082,44.75095,346.85,0.56,0.68,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.88,10.22,D
-20.60295,45.07061,342.66,0.58,0.7,2023-10-01,1130,N20,VIIRS,n,2.0NRT,295.72,6.5,D
-20.41763,45.85364,335.96,0.66,0.73,2023-10-01,1130,N20,VIIRS,n,2.0NRT,300.68,3.73,D
-20.74184,44.50051,338.58,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.84,6.05,D
-20.74067,44.5056,343.58,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.44,6.05,D
-20.74682,44.50718,367,0.53,0.67,2023-10-01,1130,N20,VIIRS,h,2.0NRT,296.46,12.84,D
-20.70293,44.7264,339.57,0.55,0.68,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.96,3.26,D
-20.49321,45.68358,355,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.87,9.39,D
-20.5064,45.68693,343.17,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.01,3.79,D
-20.73966,44.50228,335.57,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.21,11.34,D
-20.41304,45.8542,340.93,0.66,0.73,2023-10-01,1130,N20,VIIRS,n,2.0NRT,300.31,6.2,D
-20.74462,44.50885,346.87,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.34,18.45,D
-20.74581,44.50384,367,0.53,0.67,2023-10-01,1130,N20,VIIRS,h,2.0NRT,298.93,11.34,D
-20.70552,44.72925,339.79,0.55,0.68,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.76,6.43,D
-20.48989,45.68389,336.85,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.78,2.88,D
-20.46593,45.78242,335.65,0.65,0.73,2023-10-01,1130,N20,VIIRS,n,2.0NRT,300.8,3.1,D
-20.49649,45.68554,345.02,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.23,4.64,D
-20.5097,45.68884,341.03,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.25,3.69,D
-20.96486,44.58169,336.51,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,297.08,3.34,D
-20.94393,44.9789,339.03,0.57,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.68,4.16,D
-20.83825,45.96914,344.7,0.66,0.73,2023-10-01,1130,N20,VIIRS,n,2.0NRT,300.98,15.7,D
-20.83967,45.96321,367,0.66,0.73,2023-10-01,1130,N20,VIIRS,h,2.0NRT,303.54,19.86,D
-20.93126,45.69621,337.3,0.63,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.21,6.88,D
-20.84205,45.96506,367,0.65,0.73,2023-10-01,1130,N20,VIIRS,h,2.0NRT,302.95,23.21,D
-20.92873,45.69687,336.95,0.63,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,296.72,8.13,D
-21.25882,45.05517,349.88,0.56,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.38,13.42,D
-21.38478,46.02713,343.1,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.61,6.88,D
-21.77814,44.42236,351.35,0.5,0.66,2023-10-01,1130,N20,VIIRS,n,2.0NRT,303.25,8.91,D
-21.74703,44.77387,331.24,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.08,4.64,D
-21.74584,44.77895,350.4,0.53,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.25,4.64,D
-21.87278,44.45276,355.61,0.5,0.66,2023-10-01,1130,N20,VIIRS,n,2.0NRT,304.54,17.26,D
-21.8717,44.4575,330.7,0.5,0.66,2023-10-01,1130,N20,VIIRS,l,2.0NRT,301.49,10.23,D
-21.87322,44.45526,367,0.5,0.66,2023-10-01,1130,N20,VIIRS,h,2.0NRT,303.43,14.79,D
-21.87797,44.6254,334.67,0.51,0.66,2023-10-01,1130,N20,VIIRS,n,2.0NRT,300.13,3.62,D
-21.66442,45.69569,343.99,0.61,0.71,2023-10-01,1130,N20,VIIRS,n,2.0NRT,295.74,7.98,D
-21.66347,45.6958,343.4,0.6,0.71,2023-10-01,1130,N20,VIIRS,n,2.0NRT,295.05,8.5,D
-21.83412,45.21524,347.43,0.56,0.69,2023-10-01,1130,N20,VIIRS,n,2.0NRT,300.25,10.73,D
-21.2613,45.05489,367,0.56,0.69,2023-10-01,1130,N20,VIIRS,h,2.0NRT,299.55,14.7,D
-21.13677,45.90807,349.76,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,302.55,9.67,D
-21.13528,45.91423,339.62,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.85,9.67,D
-21.13892,45.92813,352.61,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.36,19.73,D
-21.13736,45.93458,348.19,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.31,13.19,D
-21.14405,45.93591,337.69,0.64,0.72,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.85,7.34,D
-21.49887,44.6041,338.79,0.52,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.32,6.8,D
-21.49771,44.60915,341.36,0.52,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.47,6.8,D
-21.49652,44.61427,341.72,0.52,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.5,6.55,D
-21.30589,45.46067,354.69,0.6,0.7,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.19,14.72,D
-21.51223,44.60212,331.21,0.52,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,299.78,2.48,D
-21.49814,44.60286,336.24,0.52,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.43,6.56,D
-21.49694,44.60791,339.2,0.52,0.67,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.16,6.56,D
-21.30618,45.4582,367,0.59,0.7,2023-10-01,1130,N20,VIIRS,h,2.0NRT,300.09,12.57,D
-21.6416,44.53979,356.22,0.51,0.66,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.05,11.86,D
-21.64214,44.5373,367,0.51,0.66,2023-10-01,1130,N20,VIIRS,h,2.0NRT,302.23,9.36,D
-21.70855,44.47232,332.65,0.51,0.66,2023-10-01,1130,N20,VIIRS,n,2.0NRT,301.22,4.18,D
-21.64758,44.84547,334.5,0.54,0.68,2023-10-01,1130,N20,VIIRS,n,2.0NRT,298.43,2.42,D
-22.35442,45.52471,302.23,0.6,0.53,2023-10-01,2242,N20,VIIRS,n,2.0NRT,288.39,0.85,N
-22.37887,45.52134,307.54,0.6,0.53,2023-10-01,2242,N20,VIIRS,n,2.0NRT,288.23,1.26,N
-22.38443,45.48005,306.94,0.6,0.53,2023-10-01,2242,N20,VIIRS,n,2.0NRT,288.39,1.32,N
-20.71779,46.39973,295.33,0.33,0.55,2023-10-01,2242,N20,VIIRS,n,2.0NRT,285.31,0.79,N
-20.72288,46.39923,297.39,0.33,0.55,2023-10-01,2242,N20,VIIRS,n,2.0NRT,277.82,0.79,N
-20.5925,44.8459,303.98,0.51,0.5,2023-10-01,2242,N20,VIIRS,n,2.0NRT,289.19,1.58,N
-20.80869,44.78501,304.58,0.51,0.5,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.47,2.57,N
-20.81269,44.77945,322.13,0.51,0.5,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.49,2.57,N
-20.8167,44.77396,302.37,0.51,0.5,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.19,0.84,N
-21.46748,45.8281,304.13,0.61,0.53,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.34,2.55,N
-21.96228,46.19087,311.35,0.33,0.55,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.56,1.06,N
-21.96769,46.19334,301.5,0.33,0.55,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.94,1.06,N
-21.96589,46.19246,311.8,0.33,0.55,2023-10-01,2242,N20,VIIRS,n,2.0NRT,288.31,1.35,N
-22.12608,45.87103,307.92,0.63,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.13,2.2,N
-22.13047,45.86475,299.53,0.63,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.62,2.46,N
-22.14347,45.79749,331.18,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,289.56,4.71,N
-22.13925,45.79669,305.54,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,288.68,2.93,N
-22.14421,45.79602,322.51,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,289.06,2.93,N
-22.21436,45.8896,300.15,0.63,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.08,1.53,N
-22.21695,45.81754,320.79,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.55,4.91,N
-22.28208,46.19633,298.24,0.33,0.55,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.27,0.38,N
-22.26297,45.38727,306.08,0.59,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,289.76,1.64,N
-22.30614,45.7985,296.97,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,286.86,1.15,N
-22.2672,45.38082,305.86,0.58,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,289.27,1.64,N
-22.26781,45.38658,309.41,0.59,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.09,1.64,N
-22.35131,45.70249,297.99,0.61,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,286.86,0.59,N
-22.28976,45.09742,310.52,0.56,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.93,1.2,N
-22.35627,45.70195,298.15,0.61,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.12,1.28,N
-22.3576,45.71424,305.51,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.4,1.38,N
-22.2945,45.09673,302.78,0.56,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.65,1.2,N
-22.29512,45.1022,301.38,0.56,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.69,1.2,N
-22.36255,45.71364,297.54,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.03,1.38,N
-22.3703,45.78527,295.99,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,285.2,1.74,N
-22.29039,45.09673,302.53,0.56,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.52,1.45,N
-22.29096,45.10221,310.5,0.56,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,291.05,1.15,N
-22.35259,45.70242,300.56,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,286.9,1.68,N
-22.29571,45.10151,302.89,0.56,0.52,2023-10-01,2242,N20,VIIRS,n,2.0NRT,290.33,1.15,N
-22.35879,45.71416,301.51,0.62,0.54,2023-10-01,2242,N20,VIIRS,n,2.0NRT,287.35,1.65,N
-22.34953,45.52539,300.49,0.6,0.53,2023-10-01,2242,N20,VIIRS,n,2.0NRT,288.29,0.68,N
-20.94152,44.52325,338.47,0.54,0.5,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.81,3.09,D
-20.71744,44.68431,336.63,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,305.92,2.28,D
-20.73144,44.61602,367,0.55,0.51,2023-10-02,1110,N20,VIIRS,h,2.0NRT,313.86,13.7,D
-20.73716,44.61185,348.12,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.6,13.7,D
-20.74183,44.61285,339.81,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.78,3.43,D
-20.72757,44.73065,343.73,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.25,5.62,D
-20.68023,44.98594,351.11,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.02,6.5,D
-20.74782,44.6793,348.74,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.1,16.06,D
-20.48426,45.95058,335.24,0.34,0.56,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.74,1.56,D
-20.75359,44.67499,354.82,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,315.64,27.33,D
-20.58822,45.48006,341.61,0.62,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,313.95,6.65,D
-20.587,45.4859,342.31,0.62,0.54,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.62,4.13,D
-19.91309,45.05235,343.75,0.6,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.17,6.15,D
-20.7525,44.68036,367,0.55,0.51,2023-10-02,1110,N20,VIIRS,h,2.0NRT,312.59,16.06,D
-20.78753,44.57922,355.61,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.97,10.87,D
-20.7823,44.60522,355.07,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.56,26.64,D
-20.72967,44.8656,342.32,0.57,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.55,3.73,D
-20.79319,44.57519,336.72,0.54,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,310.14,5.35,D
-20.69718,45.12387,344.7,0.59,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,314.04,7.24,D
-20.69605,45.12943,336.46,0.59,0.53,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.19,7.24,D
-20.78011,44.7867,351.5,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.97,15.22,D
-20.57611,45.79013,338.01,0.33,0.55,2023-10-02,1110,N20,VIIRS,l,2.0NRT,311.44,1.79,D
-20.78483,44.78772,349.56,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.8,7.79,D
-20.76477,44.9127,339.71,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,312.96,3.27,D
-20.84625,44.5275,336.18,0.54,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.07,1.65,D
-20.8519,44.52333,343.79,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.87,6.43,D
-20.80002,44.78548,336.22,0.56,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.67,4.74,D
-20.79896,44.79081,337.3,0.56,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,307.37,2.26,D
-20.80367,44.79187,341.68,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.63,4.34,D
-20.88116,44.42333,350.22,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.68,9.91,D
-20.85404,44.56156,337.93,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.74,3.5,D
-20.8105,44.78218,343.84,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.09,16.22,D
-20.80944,44.78754,354.99,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,312.84,16.22,D
-20.81626,44.77789,353.61,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.2,8.78,D
-20.81521,44.78322,343.58,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.45,9.5,D
-20.81415,44.78856,340.39,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,306.85,9.5,D
-20.73327,45.22024,344.12,0.6,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.43,8.55,D
-20.84925,44.526,336.45,0.54,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,307.66,1.59,D
-20.80018,44.78854,349.65,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.89,9.08,D
-20.88028,44.42117,343,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.01,7.61,D
-20.85113,44.56415,333.49,0.54,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.33,3.36,D
-20.8107,44.78525,353.36,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,314.95,42.62,D
-20.8096,44.79059,343.7,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.28,11.45,D
-20.81759,44.77565,336.54,0.56,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.57,2.26,D
-20.8165,44.78095,346.09,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.26,4.94,D
-20.81541,44.78627,338.74,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.75,4.94,D
-20.75696,45.06979,336.14,0.58,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.95,4.66,D
-20.73156,45.21652,343.76,0.6,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.65,5.38,D
-20.9095,44.49063,348.38,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.56,5.77,D
-20.66516,45.68356,337.73,0.32,0.55,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.77,3.23,D
-20.83851,44.91508,337.69,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,310.58,3.53,D
-20.83775,44.94333,342.17,0.57,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.86,4.8,D
-20.78802,45.18795,341.93,0.59,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.71,18.67,D
-20.78687,45.1936,352.6,0.59,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.88,18.67,D
-20.79286,45.18895,348.66,0.59,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,312.38,12.12,D
-20.79169,45.19468,343.86,0.59,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.79,12.12,D
-20.79537,45.20142,333.57,0.59,0.53,2023-10-02,1110,N20,VIIRS,l,2.0NRT,306.91,4.38,D
-20.99221,44.46109,347.39,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.03,5.43,D
-19.96639,44.81584,355.11,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.4,14.82,D
-19.91795,45.05344,342.41,0.6,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.03,3.07,D
-19.97528,44.77204,367,0.58,0.52,2023-10-02,1110,N20,VIIRS,h,2.0NRT,307.47,12.59,D
-20.02364,44.55708,337.51,0.56,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.9,6.3,D
-19.98116,44.76763,336.15,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.77,12.59,D
-19.98007,44.77301,349.67,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.88,12.59,D
-19.97898,44.77837,341.37,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,304.81,10.85,D
-19.97789,44.78378,346.1,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.86,10.85,D
-21.03417,44.60616,350.95,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.45,6.67,D
-21.05478,44.85151,339.14,0.56,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.76,2.13,D
-20.94352,45.61831,337.22,0.63,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.53,6.26,D
-20.80423,46.28988,346.11,0.35,0.57,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.26,3.16,D
-21.49,45.83794,337.28,0.63,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,311.63,6.01,D
-21.69481,44.87617,350.71,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.81,11.43,D
-21.49937,45.81816,339.33,0.63,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,310.29,7.24,D
-21.49792,45.82502,343.38,0.63,0.54,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.37,7.24,D
-21.69944,44.87735,339.1,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.91,5.04,D
-21.71491,44.96925,340.12,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,306.66,6.69,D
-21.53641,45.83948,335.42,0.63,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.01,5.99,D
-21.49485,46.08899,367,0.33,0.55,2023-10-02,1110,N20,VIIRS,h,2.0NRT,309.44,5.84,D
-21.69394,45.21948,341.94,0.57,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,306.22,6.58,D
-21.78059,44.83574,343.46,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,304.45,13.95,D
-21.71453,45.16652,335.56,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.6,5.39,D
-21.76234,44.95195,335.58,0.55,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,307.35,4.11,D
-21.71927,45.16753,342.56,0.57,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.75,3.5,D
-21.767,44.95302,331.36,0.55,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,305.01,4.11,D
-21.76595,44.95835,340.24,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.09,4.11,D
-21.75224,45.02721,343.06,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.85,4.3,D
-21.72291,45.1741,335.63,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.53,3.5,D
-21.69454,45.21588,343.3,0.57,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.63,9.78,D
-21.77916,44.83234,330.7,0.54,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,304.36,5.52,D
-21.77809,44.83753,353.15,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,305.34,5.52,D
-21.71436,45.16853,337.29,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.25,6.99,D
-21.76368,44.95449,353.83,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,306.98,9.77,D
-21.71911,45.16954,338.09,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.1,7.76,D
-21.75416,45.02428,342.95,0.55,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,306.83,9.03,D
-21.74032,45.28337,331.57,0.58,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,305.62,2.02,D
-21.74623,45.27887,336.51,0.58,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.37,4.26,D
-21.65589,45.71572,336.41,0.62,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.55,4.63,D
-21.68395,45.67938,336.97,0.61,0.54,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308.37,5.05,D
-21.62604,45.95835,335.61,0.32,0.55,2023-10-02,1110,N20,VIIRS,l,2.0NRT,309.51,1.88,D
-21.9166,44.74865,343.27,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,305.07,6.99,D
-21.91462,44.75142,349.73,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,303.32,6.8,D
-21.83707,45.19863,343.33,0.57,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.37,4.37,D
-21.73846,45.79315,343.01,0.62,0.54,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.54,12.18,D
-21.877,45.26991,336.07,0.57,0.52,2023-10-02,1110,N20,VIIRS,l,2.0NRT,308,2.4,D
-21.8881,45.43675,343.06,0.59,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.5,8.18,D
-21.88695,45.44246,335.32,0.59,0.53,2023-10-02,1110,N20,VIIRS,l,2.0NRT,305.63,3.29,D
-21.88648,45.4383,340.91,0.58,0.52,2023-10-02,1110,N20,VIIRS,n,2.0NRT,307.86,5.89,D
-21.83906,45.73661,341.99,0.61,0.54,2023-10-02,1110,N20,VIIRS,n,2.0NRT,311.1,27.24,D
-21.79102,45.98841,367,0.32,0.54,2023-10-02,1110,N20,VIIRS,h,2.0NRT,306.98,4.31,D
-22.01393,44.96568,344.28,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,308.25,11.9,D
-22.02067,45.02821,334.03,0.55,0.51,2023-10-02,1110,N20,VIIRS,l,2.0NRT,304.25,2.81,D
-21.92198,45.60786,342.98,0.6,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.17,8.38,D
-21.92686,45.60878,349.25,0.6,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,310.4,9.13,D
-22.01056,45.58424,343.06,0.59,0.53,2023-10-02,1110,N20,VIIRS,n,2.0NRT,309.03,9.58,D
-22.20748,44.88244,346.31,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,304.94,12.21,D
-22.20658,44.87932,342.3,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,305.51,7.84,D
-22.2055,44.88457,337.46,0.53,0.5,2023-10-02,1110,N20,VIIRS,n,2.0NRT,302.67,5.73,D
-22.2125,44.96783,342.84,0.54,0.51,2023-10-02,1110,N20,VIIRS,n,2.0NRT,303.03,4.47,D
